"ResourceEditor.java:124"$0$"	@Override"
"ResourceEditor.java:125"$0$"	@Nullable"
"ResourceEditor.java:126"$1$"	public String getAsText() {"
"ResourceEditor.java:127"$1$"		Resource value = (Resource) getValue();"
"ResourceEditor.java:128"$1$"		try {"
"ResourceEditor.java:129"$0$"			// Try to determine URL for resource."
"ResourceEditor.java:130"$1$"			return (value != null ? value.getURL().toExternalForm() : """");"
"ResourceEditor.java:131"$1$"		}"
"ResourceEditor.java:132"$1$"		catch (IOException ex) {"
"ResourceEditor.java:133"$0$"			// Couldn't determine resource URL - return null to indicate"
"ResourceEditor.java:134"$0$"			// that there is no appropriate text representation."
"ResourceEditor.java:135"$1$"			return null;"
"ResourceEditor.java:136"$1$"		}"
"ResourceEditor.java:137"$0$"	}"
"ResourceEditor.java:138"$0$""
"ResourceEditor.java:139"$0$"}"
"ResourceEncoder.java:1"$0$"/*"
"ResourceEncoder.java:2"$0$" * Copyright 2002-2019 the original author or authors."
"ResourceEncoder.java:3"$0$" *"
"ResourceEncoder.java:4"$0$" * Licensed under the Apache License, Version 2.0 (the ""License"");"
"ResourceEncoder.java:5"$0$" * you may not use this file except in compliance with the License."
"ResourceEncoder.java:6"$0$" * You may obtain a copy of the License at"
"ResourceEncoder.java:7"$0$" *"
"ResourceEncoder.java:8"$0$" *      https://www.apache.org/licenses/LICENSE-2.0"
"ResourceEncoder.java:9"$0$" *"
"ResourceEncoder.java:10"$0$" * Unless required by applicable law or agreed to in writing, software"
"ResourceEncoder.java:11"$0$" * distributed under the License is distributed on an ""AS IS"" BASIS,"
"ResourceEncoder.java:12"$0$" * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied."
"ResourceEncoder.java:13"$0$" * See the License for the specific language governing permissions and"
"ResourceEncoder.java:14"$0$" * limitations under the License."
"ResourceEncoder.java:15"$0$" */"
"ResourceEncoder.java:16"$0$""
"ResourceEncoder.java:17"$0$"package org.springframework.core.codec;"
"ResourceEncoder.java:18"$0$""
"ResourceEncoder.java:19"$0$"import java.util.Map;"
"ResourceEncoder.java:20"$0$""
"ResourceEncoder.java:21"$0$"import reactor.core.publisher.Flux;"
"ResourceEncoder.java:22"$0$""
"ResourceEncoder.java:23"$0$"import org.springframework.core.ResolvableType;"
"ResourceEncoder.java:24"$0$"import org.springframework.core.io.Resource;"
"ResourceEncoder.java:25"$0$"import org.springframework.core.io.buffer.DataBuffer;"
"ResourceEncoder.java:26"$0$"import org.springframework.core.io.buffer.DataBufferFactory;"
"ResourceEncoder.java:27"$0$"import org.springframework.core.io.buffer.DataBufferUtils;"
"ResourceEncoder.java:28"$0$"import org.springframework.lang.Nullable;"
"ResourceEncoder.java:29"$0$"import org.springframework.util.Assert;"
"ResourceEncoder.java:30"$0$"import org.springframework.util.MimeType;"
"ResourceEncoder.java:31"$0$"import org.springframework.util.MimeTypeUtils;"
"ResourceEncoder.java:32"$0$"import org.springframework.util.StreamUtils;"
"ResourceEncoder.java:33"$0$""
"ResourceEncoder.java:34"$0$"/**"
"ResourceEncoder.java:35"$1$" * Encoder for {@link Resource Resources}."
"ResourceEncoder.java:36"$0$" *"
"ResourceEncoder.java:37"$0$" * @author Arjen Poutsma"
"ResourceEncoder.java:38"$0$" * @since 5.0"
"ResourceEncoder.java:39"$0$" */"
"ResourceEncoder.java:40"$1$"public class ResourceEncoder extends AbstractSingleValueEncoder<Resource> {"
"ResourceEncoder.java:41"$1$""
"ResourceEncoder.java:42"$1$"	/**"
"ResourceEncoder.java:43"$1$"	 * The default buffer size used by the encoder."
"ResourceEncoder.java:44"$1$"	 */"
"ResourceEncoder.java:45"$1$"	public static final int DEFAULT_BUFFER_SIZE = StreamUtils.BUFFER_SIZE;"
"ResourceEncoder.java:46"$1$""
"ResourceEncoder.java:47"$1$"	private final int bufferSize;"
"ResourceEncoder.java:48"$1$""
"ResourceEncoder.java:49"$1$""
"ResourceEncoder.java:50"$1$"	public ResourceEncoder() {"
"ResourceEncoder.java:51"$1$"		this(DEFAULT_BUFFER_SIZE);"
"ResourceEncoder.java:52"$1$"	}"
"ResourceEncoder.java:53"$0$""
"ResourceEncoder.java:54"$1$"	public ResourceEncoder(int bufferSize) {"
"ResourceEncoder.java:55"$1$"		super(MimeTypeUtils.APPLICATION_OCTET_STREAM, MimeTypeUtils.ALL);"
"ResourceEncoder.java:56"$1$"		Assert.isTrue(bufferSize > 0, ""'bufferSize' must be larger than 0"");"
"ResourceEncoder.java:57"$1$"		this.bufferSize = bufferSize;"
"ResourceEncoder.java:58"$1$"	}"
"ResourceEncoder.java:59"$0$""
"ResourceEncoder.java:60"$0$""
"ResourceEncoder.java:61"$0$"	@Override"
"ResourceEncoder.java:62"$1$"	public boolean canEncode(ResolvableType elementType, @Nullable MimeType mimeType) {"
"ResourceEncoder.java:63"$1$"		Class<?> clazz = elementType.toClass();"
"ResourceEncoder.java:64"$1$"		return (super.canEncode(elementType, mimeType) && Resource.class.isAssignableFrom(clazz));"
"ResourceEncoder.java:65"$1$"	}"
"ResourceEncoder.java:66"$0$""
"ResourceEncoder.java:67"$0$"	@Override"
"ResourceEncoder.java:68"$0$"	protected Flux<DataBuffer> encode(Resource resource, DataBufferFactory bufferFactory,"
"ResourceEncoder.java:69"$1$"			ResolvableType type, @Nullable MimeType mimeType, @Nullable Map<String, Object> hints) {"
"ResourceEncoder.java:70"$1$""
"ResourceEncoder.java:71"$1$"		if (logger.isDebugEnabled() && !Hints.isLoggingSuppressed(hints)) {"
"ResourceEncoder.java:72"$1$"			String logPrefix = Hints.getLogPrefix(hints);"
"ResourceEncoder.java:73"$1$"			logger.debug(logPrefix + ""Writing ["" + resource + ""]"");"
"ResourceEncoder.java:74"$1$"		}"
"ResourceEncoder.java:75"$0$"		return DataBufferUtils.read(resource, bufferFactory, this.bufferSize);"
"ResourceEncoder.java:76"$0$"	}"
"ResourceEncoder.java:77"$0$""
"ResourceEncoder.java:78"$0$"}"
"ConvertingComparator.java:1"$0$"/*"
"ConvertingComparator.java:2"$0$" * Copyright 2002-2017 the original author or authors."
"ConvertingComparator.java:3"$0$" *"
"ConvertingComparator.java:4"$0$" * Licensed under the Apache License, Version 2.0 (the ""License"");"
"ConvertingComparator.java:5"$0$" * you may not use this file except in compliance with the License."
"ConvertingComparator.java:6"$0$" * You may obtain a copy of the License at"
"ConvertingComparator.java:7"$0$" *"
"ConvertingComparator.java:8"$0$" *      https://www.apache.org/licenses/LICENSE-2.0"
"ConvertingComparator.java:9"$0$" *"
"ConvertingComparator.java:10"$0$" * Unless required by applicable law or agreed to in writing, software"
"ConvertingComparator.java:11"$0$" * distributed under the License is distributed on an ""AS IS"" BASIS,"
"ConvertingComparator.java:12"$0$" * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied."
"ConvertingComparator.java:13"$0$" * See the License for the specific language governing permissions and"
"ConvertingComparator.java:14"$0$" * limitations under the License."
"ConvertingComparator.java:15"$0$" */"
"ConvertingComparator.java:16"$0$""
"ConvertingComparator.java:17"$0$"package org.springframework.core.convert.converter;"
"ConvertingComparator.java:18"$0$""
"ConvertingComparator.java:19"$0$"import java.util.Comparator;"
"ConvertingComparator.java:20"$0$"import java.util.Map;"
"ConvertingComparator.java:21"$0$""
"ConvertingComparator.java:22"$0$"import org.springframework.core.convert.ConversionService;"
"ConvertingComparator.java:23"$0$"import org.springframework.lang.Nullable;"
"ConvertingComparator.java:24"$0$"import org.springframework.util.Assert;"
"ConvertingComparator.java:25"$0$"import org.springframework.util.comparator.Comparators;"
"ConvertingComparator.java:26"$0$""
"ConvertingComparator.java:27"$0$"/**"
"ConvertingComparator.java:28"$1$" * A {@link Comparator} that converts values before they are compared."
"ConvertingComparator.java:29"$1$" * The specified {@link Converter} will be used to convert each value"
"ConvertingComparator.java:30"$1$" * before it passed to the underlying {@code Comparator}."
"ConvertingComparator.java:31"$0$" *"
"ConvertingComparator.java:32"$0$" * @author Phillip Webb"
"ConvertingComparator.java:33"$0$" * @since 3.2"
"ConvertingComparator.java:34"$0$" * @param <S> the source type"
"ConvertingComparator.java:35"$0$" * @param <T> the target type"
"ConvertingComparator.java:36"$0$" */"
"ConvertingComparator.java:37"$1$"public class ConvertingComparator<S, T> implements Comparator<S> {"
"ConvertingComparator.java:38"$1$""
"ConvertingComparator.java:39"$1$"	private final Comparator<T> comparator;"
"ConvertingComparator.java:40"$1$""
"ConvertingComparator.java:41"$1$"	private final Converter<S, T> converter;"
"ConvertingComparator.java:42"$1$""
"ConvertingComparator.java:43"$1$""
"ConvertingComparator.java:44"$1$"	/**"
"ConvertingComparator.java:45"$1$"	 * Create a new {@link ConvertingComparator} instance."
"ConvertingComparator.java:46"$1$"	 * @param converter the converter"
"ConvertingComparator.java:47"$1$"	 */"
"ConvertingComparator.java:48"$1$"	public ConvertingComparator(Converter<S, T> converter) {"
"ConvertingComparator.java:49"$1$"		this(Comparators.comparable(), converter);"
"ConvertingComparator.java:50"$1$"	}"
"ConvertingComparator.java:51"$0$""
"ConvertingComparator.java:52"$0$"	/**"
"ConvertingComparator.java:53"$1$"	 * Create a new {@link ConvertingComparator} instance."
"ConvertingComparator.java:54"$0$"	 * @param comparator the underlying comparator used to compare the converted values"
"ConvertingComparator.java:55"$0$"	 * @param converter the converter"
"ConvertingComparator.java:56"$0$"	 */"
"ConvertingComparator.java:57"$1$"	public ConvertingComparator(Comparator<T> comparator, Converter<S, T> converter) {"
"ConvertingComparator.java:58"$1$"		Assert.notNull(comparator, ""Comparator must not be null"");"
"ConvertingComparator.java:59"$1$"		Assert.notNull(converter, ""Converter must not be null"");"
"ConvertingComparator.java:60"$1$"		this.comparator = comparator;"
"ConvertingComparator.java:61"$1$"		this.converter = converter;"
"ConvertingComparator.java:62"$1$"	}"
"ConvertingComparator.java:63"$0$""
"ConvertingComparator.java:64"$0$"	/**"
"ConvertingComparator.java:65"$1$"	 * Create a new {@code ConvertingComparator} instance."
"ConvertingComparator.java:66"$0$"	 * @param comparator the underlying comparator"
"ConvertingComparator.java:67"$0$"	 * @param conversionService the conversion service"
"ConvertingComparator.java:68"$0$"	 * @param targetType the target type"
"ConvertingComparator.java:69"$0$"	 */"
"ConvertingComparator.java:70"$0$"	public ConvertingComparator("
"ConvertingComparator.java:71"$1$"			Comparator<T> comparator, ConversionService conversionService, Class<? extends T> targetType) {"
"ConvertingComparator.java:72"$1$""
"ConvertingComparator.java:73"$1$"		this(comparator, new ConversionServiceConverter<>(conversionService, targetType));"
"ConvertingComparator.java:74"$1$"	}"
"ConvertingComparator.java:75"$0$""
"ConvertingComparator.java:76"$0$""
"ConvertingComparator.java:77"$0$"	@Override"
"ConvertingComparator.java:78"$1$"	public int compare(S o1, S o2) {"
"ConvertingComparator.java:79"$1$"		T c1 = this.converter.convert(o1);"
"ConvertingComparator.java:80"$1$"		T c2 = this.converter.convert(o2);"
"ConvertingComparator.java:81"$1$"		return this.comparator.compare(c1, c2);"
"ConvertingComparator.java:82"$1$"	}"
"ConvertingComparator.java:83"$0$""
"ConvertingComparator.java:84"$0$"	/**"
"ConvertingComparator.java:85"$1$"	 * Create a new {@link ConvertingComparator} that compares {@link java.util.Map.Entry"
"ConvertingComparator.java:86"$1$"	 * map * entries} based on their {@link java.util.Map.Entry#getKey() keys}."
"ConvertingComparator.java:87"$0$"	 * @param comparator the underlying comparator used to compare keys"
"ConvertingComparator.java:88"$1$"	 * @return a new {@link ConvertingComparator} instance"
"ConvertingComparator.java:89"$0$"	 */"
"ConvertingComparator.java:90"$1$"	public static <K, V> ConvertingComparator<Map.Entry<K, V>, K> mapEntryKeys(Comparator<K> comparator) {"
"ConvertingComparator.java:91"$1$"		return new ConvertingComparator<>(comparator, Map.Entry::getKey);"
"ConvertingComparator.java:92"$1$"	}"
"ConvertingComparator.java:93"$0$""
"ConvertingComparator.java:94"$0$"	/**"
"ConvertingComparator.java:95"$1$"	 * Create a new {@link ConvertingComparator} that compares {@link java.util.Map.Entry"
"ConvertingComparator.java:96"$1$"	 * map entries} based on their {@link java.util.Map.Entry#getValue() values}."
"ConvertingComparator.java:97"$0$"	 * @param comparator the underlying comparator used to compare values"
"ConvertingComparator.java:98"$1$"	 * @return a new {@link ConvertingComparator} instance"
"ConvertingComparator.java:99"$0$"	 */"
"ConvertingComparator.java:100"$1$"	public static <K, V> ConvertingComparator<Map.Entry<K, V>, V> mapEntryValues(Comparator<V> comparator) {"
"ConvertingComparator.java:101"$1$"		return new ConvertingComparator<>(comparator, Map.Entry::getValue);"
"ConvertingComparator.java:102"$1$"	}"
"ConvertingComparator.java:103"$0$""
"ConvertingComparator.java:104"$0$""
"ConvertingComparator.java:105"$0$"	/**"
"ConvertingComparator.java:106"$1$"	 * Adapts a {@link ConversionService} and <tt>targetType</tt> to a {@link Converter}."
"ConvertingComparator.java:107"$0$"	 */"
"ConvertingComparator.java:108"$1$"	private static class ConversionServiceConverter<S, T> implements Converter<S, T> {"
"ConvertingComparator.java:109"$1$""
"ConvertingComparator.java:110"$1$"		private final ConversionService conversionService;"
"ConvertingComparator.java:111"$1$""
"ConvertingComparator.java:112"$1$"		private final Class<? extends T> targetType;"
"ConvertingComparator.java:113"$1$""
"ConvertingComparator.java:114"$1$"		public ConversionServiceConverter(ConversionService conversionService,"
"ConvertingComparator.java:115"$1$"			Class<? extends T> targetType) {"
"ConvertingComparator.java:116"$1$"			Assert.notNull(conversionService, ""ConversionService must not be null"");"
"ConvertingComparator.java:117"$1$"			Assert.notNull(targetType, ""TargetType must not be null"");"
"ConvertingComparator.java:118"$1$"			this.conversionService = conversionService;"
"ConvertingComparator.java:119"$1$"			this.targetType = targetType;"
"ConvertingComparator.java:120"$1$"		}"
"ConvertingComparator.java:121"$0$""
"ConvertingComparator.java:122"$0$"		@Override"
"ConvertingComparator.java:123"$0$"		@Nullable"
"ConvertingComparator.java:124"$1$"		public T convert(S source) {"
"ConvertingComparator.java:125"$1$"			return this.conversionService.convert(source, this.targetType);"
"ConvertingComparator.java:126"$1$"		}"
"ConvertingComparator.java:127"$0$"	}"
"ConvertingComparator.java:128"$0$""
"ConvertingComparator.java:129"$0$"}"
"StaxUtils.java:1"$0$"/*"
"StaxUtils.java:2"$0$" * Copyright 2002-2019 the original author or authors."
"StaxUtils.java:3"$0$" *"
"StaxUtils.java:4"$0$" * Licensed under the Apache License, Version 2.0 (the ""License"");"
"StaxUtils.java:5"$0$" * you may not use this file except in compliance with the License."
"StaxUtils.java:6"$0$" * You may obtain a copy of the License at"
"StaxUtils.java:7"$0$" *"
"StaxUtils.java:8"$0$" *      https://www.apache.org/licenses/LICENSE-2.0"
"StaxUtils.java:9"$0$" *"
"StaxUtils.java:10"$0$" * Unless required by applicable law or agreed to in writing, software"
"StaxUtils.java:11"$0$" * distributed under the License is distributed on an ""AS IS"" BASIS,"
"StaxUtils.java:12"$0$" * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied."
"StaxUtils.java:13"$0$" * See the License for the specific language governing permissions and"
"StaxUtils.java:14"$0$" * limitations under the License."
"StaxUtils.java:15"$0$" */"
"StaxUtils.java:16"$0$""
"StaxUtils.java:17"$0$"package org.springframework.util.xml;"
"StaxUtils.java:18"$0$""
"StaxUtils.java:19"$0$"import java.util.List;"
"StaxUtils.java:20"$0$"import java.util.function.Supplier;"
"StaxUtils.java:21"$0$""
"StaxUtils.java:22"$0$"import javax.xml.stream.XMLEventFactory;"
"StaxUtils.java:23"$0$"import javax.xml.stream.XMLEventReader;"
"StaxUtils.java:24"$0$"import javax.xml.stream.XMLEventWriter;"
"StaxUtils.java:25"$0$"import javax.xml.stream.XMLInputFactory;"
"StaxUtils.java:26"$0$"import javax.xml.stream.XMLResolver;"
"StaxUtils.java:27"$0$"import javax.xml.stream.XMLStreamException;"
"StaxUtils.java:28"$0$"import javax.xml.stream.XMLStreamReader;"
"StaxUtils.java:29"$0$"import javax.xml.stream.XMLStreamWriter;"
"StaxUtils.java:30"$0$"import javax.xml.stream.events.XMLEvent;"
"StaxUtils.java:31"$0$"import javax.xml.transform.Result;"
"StaxUtils.java:32"$0$"import javax.xml.transform.Source;"
"StaxUtils.java:33"$0$"import javax.xml.transform.stax.StAXResult;"
"StaxUtils.java:34"$0$"import javax.xml.transform.stax.StAXSource;"
"StaxUtils.java:35"$0$""
"StaxUtils.java:36"$0$"import org.xml.sax.ContentHandler;"
"StaxUtils.java:37"$0$"import org.xml.sax.XMLReader;"
"StaxUtils.java:38"$0$""
"StaxUtils.java:39"$0$"import org.springframework.lang.Nullable;"
"StaxUtils.java:40"$0$"import org.springframework.util.StreamUtils;"
"StaxUtils.java:41"$0$""
"StaxUtils.java:42"$0$"/**"
"StaxUtils.java:43"$0$" * Convenience methods for working with the StAX API. Partly historic due to JAXP 1.3"
"StaxUtils.java:44"$0$" * compatibility; as of Spring 4.0, relying on JAXP 1.4 as included in JDK 1.6 and higher."
"StaxUtils.java:45"$0$" *"
"StaxUtils.java:46"$1$" * <p>In particular, methods for using StAX ({@code javax.xml.stream}) in combination with"
"StaxUtils.java:47"$1$" * the TrAX API ({@code javax.xml.transform}), and converting StAX readers/writers into SAX"
"StaxUtils.java:48"$0$" * readers/handlers and vice-versa."
"StaxUtils.java:49"$0$" *"
"StaxUtils.java:50"$0$" * @author Arjen Poutsma"
"StaxUtils.java:51"$0$" * @author Juergen Hoeller"
"StaxUtils.java:52"$0$" * @since 3.0"
"StaxUtils.java:53"$0$" */"
"StaxUtils.java:54"$1$"public abstract class StaxUtils {"
"StaxUtils.java:55"$1$""
